AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
120,59,10,49.2,11.80,15,8,1,53.3,14,2.80,105,5,14,26,10.4,86,53.0,0.0,61.6,701,2015-11-21,2015,11,21,,JFE体育館,きんでんトリニティーブリッツ,VC長野トライデンツ,木村朋浩,藤島謙裕,2,3,5,Lose,104,99,124,11:00,13:16,120,富田満,小笠原孝文,藤原信一,池畑羊一,Home,144,58,11,40.3,11.60,31,14,7,45.2,9,1.80,98,4,9,32,12.0,89,61.0,0.0,68.5
144,58,11,40.3,11.60,31,14,7,45.2,9,1.80,98,4,9,32,12.0,89,61.0,0.0,68.5,701,2015-11-21,2015,11,21,,JFE体育館,VC長野トライデンツ,きんでんトリニティーブリッツ,笹川星哉,宮沢武吉,3,2,5,Win,99,104,124,11:00,13:16,120,富田満,小笠原孝文,藤原信一,池畑羊一,Away,120,59,10,49.2,11.80,15,8,1,53.3,14,2.80,105,5,14,26,10.4,86,53.0,0.0,61.6
110,57,9,51.8,14.25,14,8,1,57.1,15,3.75,97,4,14,15,7.4,80,53.0,0.0,66.2,702,2015-11-21,2015,11,21,,JFE体育館,近畿クラブスフィーダ,奈良ドリーマーズ,森博之,森田亜貴斗,3,1,4,Win,98,92,108,14:17,16:14,120,富田満,坪誠,小田川倫之,緑川靖,Home,120,57,8,47.5,14.25,13,6,1,46.2,6,1.50,93,2,12,26,8.9,81,63.0,0.0,77.8
120,57,8,47.5,14.25,13,6,1,46.2,6,1.50,93,2,12,26,8.9,81,63.0,0.0,77.8,702,2015-11-21,2015,11,21,,JFE体育館,奈良ドリーマーズ,近畿クラブスフィーダ,鹿谷明生,,1,3,4,Lose,92,98,108,14:17,16:14,120,富田満,坪誠,小田川倫之,緑川靖,Away,110,57,9,51.8,14.25,14,8,1,57.1,15,3.75,97,4,14,15,7.4,80,53.0,0.0,66.2
67,27,9,40.3,9.00,8,2,4,25.0,12,4.00,72,4,9,21,12.3,50,37.0,0.0,74.0,703,2015-11-21,2015,11,21,,JFE体育館,千葉ZELVA,兵庫デルフィーノ,吉岡佳典,岡田勇司,3,0,3,Win,75,63,75,16:50,18:11,300,富田満,慈眼雅啓,山内大右,池畑羊一,Home,80,28,13,35.0,9.33,17,9,1,52.9,7,2.33,65,7,13,13,14.2,61,40.0,0.0,65.6
80,28,13,35.0,9.33,17,9,1,52.9,7,2.33,65,7,13,13,14.2,61,40.0,0.0,65.6,703,2015-11-21,2015,11,21,,JFE体育館,兵庫デルフィーノ,千葉ZELVA,木原恵一,,0,3,3,Lose,63,75,75,16:50,18:11,300,富田満,慈眼雅啓,山内大右,池畑羊一,Away,67,27,9,40.3,9.00,8,2,4,25.0,12,4.00,72,4,9,21,12.3,50,37.0,0.0,74.0
94,37,6,39.4,12.33,12,4,1,33.3,6,2.00,62,4,15,19,13.5,65,45.0,0.0,69.2,704,2015-11-22,2015,11,22,,JFE体育館,兵庫デルフィーノ,VC長野トライデンツ,木原恵一,,0,3,3,Lose,60,75,77,11:00,12:23,120,富田満,赤鳥健太郎,坪誠,長嶋健二,Home,72,36,5,50.0,12.00,8,4,1,50.0,12,4.00,73,3,8,20,10.1,45,26.0,0.0,57.8
72,36,5,50.0,12.00,8,4,1,50.0,12,4.00,73,3,8,20,10.1,45,26.0,0.0,57.8,704,2015-11-22,2015,11,22,,JFE体育館,VC長野トライデンツ,兵庫デルフィーノ,笹川星哉,宮沢武吉,3,0,3,Win,75,60,77,11:00,12:23,120,富田満,赤鳥健太郎,坪誠,長嶋健二,Away,94,37,6,39.4,12.33,12,4,1,33.3,6,2.00,62,4,15,19,13.5,65,45.0,0.0,69.2
113,51,12,45.1,12.75,7,1,1,14.3,9,2.25,92,5,11,25,11.6,85,57.0,0.0,67.1,705,2015-11-22,2015,11,22,,JFE体育館,近畿クラブスフィーダ,東京トヨペットグリーンスパークル,森博之,森田亜貴斗,1,3,4,Lose,91,98,94,13:00,14:43,150,富田満,伊藤崇裕,小田川倫之,藤崎多雄良,Home,110,56,12,50.9,14.00,13,6,0,46.2,9,2.25,97,9,10,25,14.3,77,51.0,0.0,66.2
110,56,12,50.9,14.00,13,6,0,46.2,9,2.25,97,9,10,25,14.3,77,51.0,0.0,66.2,705,2015-11-22,2015,11,22,,JFE体育館,東京トヨペットグリーンスパークル,近畿クラブスフィーダ,池田正一,,3,1,4,Win,98,91,94,13:00,14:43,150,富田満,伊藤崇裕,小田川倫之,藤崎多雄良,Away,113,51,12,45.1,12.75,7,1,1,14.3,9,2.25,92,5,11,25,11.6,85,57.0,0.0,67.1
