No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away
18,,南本大貴,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,917,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,奈良ドリーマーズ,近畿クラブスフィーダ,言上真一,丹下雅行,3,2,5,Win,107,96,108,13:00,15:00,0,高橋憲太郎,上村英紀,奥田真弓,田中清,Home
19,L,石渡瑛法,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,32,9.0,17.0,54.7,917,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,奈良ドリーマーズ,近畿クラブスフィーダ,言上真一,丹下雅行,3,2,5,Win,107,96,108,13:00,15:00,0,高橋憲太郎,上村英紀,奥田真弓,田中清,Home
0,,中谷芹,3,□,□,,□,,1,1,0,100.0,0.33,0,0,0,-,0,-,3,0,0,0,0.0,1,0.0,0.0,0.0,917,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,近畿クラブスフィーダ,奈良ドリーマーズ,山本映樹,高橋幸造,2,3,5,Lose,96,107,108,13:00,15:00,0,高橋憲太郎,上村英紀,奥田真弓,田中清,Away
1,,山本映樹,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,917,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,近畿クラブスフィーダ,奈良ドリーマーズ,山本映樹,高橋幸造,2,3,5,Lose,96,107,108,13:00,15:00,0,高橋憲太郎,上村英紀,奥田真弓,田中清,Away
3,,河戸俊亮,5,■,■,■,■,■,10,4,1,40.0,0.80,1,0,0,0.0,2,0.40,9,0,0,2,5.6,0,0.0,0.0,-,917,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,近畿クラブスフィーダ,奈良ドリーマーズ,山本映樹,高橋幸造,2,3,5,Lose,96,107,108,13:00,15:00,0,高橋憲太郎,上村英紀,奥田真弓,田中清,Away
4,,北村將,2,,□,,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,917,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,近畿クラブスフィーダ,奈良ドリーマーズ,山本映樹,高橋幸造,2,3,5,Lose,96,107,108,13:00,15:00,0,高橋憲太郎,上村英紀,奥田真弓,田中清,Away
5,,今中聖也,3,,,□,□,□,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,917,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,近畿クラブスフィーダ,奈良ドリーマーズ,山本映樹,高橋幸造,2,3,5,Lose,96,107,108,13:00,15:00,0,高橋憲太郎,上村英紀,奥田真弓,田中清,Away
6,,江崎闘愛,2,□,■,,,,15,6,1,40.0,3.00,5,3,0,60.0,0,-,3,0,1,0,-8.3,0,0.0,0.0,-,917,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,近畿クラブスフィーダ,奈良ドリーマーズ,山本映樹,高橋幸造,2,3,5,Lose,96,107,108,13:00,15:00,0,高橋憲太郎,上村英紀,奥田真弓,田中清,Away
9,,中野倭,5,□,■,■,■,■,2,0,1,0.0,-,0,0,0,-,2,0.40,11,0,0,3,6.8,0,0.0,0.0,-,917,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,近畿クラブスフィーダ,奈良ドリーマーズ,山本映樹,高橋幸造,2,3,5,Lose,96,107,108,13:00,15:00,0,高橋憲太郎,上村英紀,奥田真弓,田中清,Away
11,,本多駿,5,■,■,■,■,■,28,12,4,42.9,2.40,9,3,2,33.3,2,0.40,10,0,0,0,0.0,1,0.0,1.0,50.0,917,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,近畿クラブスフィーダ,奈良ドリーマーズ,山本映樹,高橋幸造,2,3,5,Lose,96,107,108,13:00,15:00,0,高橋憲太郎,上村英紀,奥田真弓,田中清,Away
12,,中田雄大,3,■,,□,,□,0,0,0,-,-,0,0,0,-,0,-,7,0,1,1,0.0,0,0.0,0.0,-,917,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,近畿クラブスフィーダ,奈良ドリーマーズ,山本映樹,高橋幸造,2,3,5,Lose,96,107,108,13:00,15:00,0,高橋憲太郎,上村英紀,奥田真弓,田中清,Away
13,,那須野裕進,5,■,■,■,■,■,11,4,0,36.4,0.80,0,0,0,-,0,-,15,0,0,3,5.0,0,0.0,0.0,-,917,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,近畿クラブスフィーダ,奈良ドリーマーズ,山本映樹,高橋幸造,2,3,5,Lose,96,107,108,13:00,15:00,0,高橋憲太郎,上村英紀,奥田真弓,田中清,Away
16,,大原悠,5,■,■,■,■,■,22,6,2,27.3,1.20,0,0,0,-,1,0.20,16,2,1,6,20.3,12,5.0,5.0,62.5,917,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,近畿クラブスフィーダ,奈良ドリーマーズ,山本映樹,高橋幸造,2,3,5,Lose,96,107,108,13:00,15:00,0,高橋憲太郎,上村英紀,奥田真弓,田中清,Away
19,,中西武琉,5,■,□,■,■,■,41,22,3,53.7,4.40,15,9,1,60.0,2,0.40,18,0,3,6,4.2,39,14.0,17.0,57.7,917,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,近畿クラブスフィーダ,奈良ドリーマーズ,山本映樹,高橋幸造,2,3,5,Lose,96,107,108,13:00,15:00,0,高橋憲太郎,上村英紀,奥田真弓,田中清,Away
20,L,松浦陣羽,2,,●,,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,1.0,0.0,100.0,917,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,近畿クラブスフィーダ,奈良ドリーマーズ,山本映樹,高橋幸造,2,3,5,Lose,96,107,108,13:00,15:00,0,高橋憲太郎,上村英紀,奥田真弓,田中清,Away
28,L,本多泰成,5,●,〇,●,〇,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,35,10.0,14.0,48.6,917,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,近畿クラブスフィーダ,奈良ドリーマーズ,山本映樹,高橋幸造,2,3,5,Lose,96,107,108,13:00,15:00,0,高橋憲太郎,上村英紀,奥田真弓,田中清,Away
2,,山田誠幸,4,■,■,■,■,,8,3,0,37.5,0.75,0,0,0,-,3,0.75,8,0,0,2,6.2,1,0.0,0.0,0.0,926,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,千葉ZELVA,クボタスピアーズ,上田日登,,3,1,4,Win,95,94,108,16:00,17:57,0,高橋憲太郎,中口岳,宮田裕記,的場早紀,Home
4,,橋本大海,4,■,■,■,■,,24,9,4,37.5,2.25,0,0,0,-,1,0.25,20,2,4,8,15.0,0,0.0,0.0,-,926,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,千葉ZELVA,クボタスピアーズ,上田日登,,3,1,4,Win,95,94,108,16:00,17:57,0,高橋憲太郎,中口岳,宮田裕記,的場早紀,Home
5,,板橋健之,4,■,■,■,■,,2,1,0,50.0,0.25,0,0,0,-,0,-,15,0,2,1,-1.7,0,0.0,0.0,-,926,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,千葉ZELVA,クボタスピアーズ,上田日登,,3,1,4,Win,95,94,108,16:00,17:57,0,高橋憲太郎,中口岳,宮田裕記,的場早紀,Home
6,L,野澤辰義,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,20,10.0,8.0,70.0,926,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,千葉ZELVA,クボタスピアーズ,上田日登,,3,1,4,Win,95,94,108,16:00,17:57,0,高橋憲太郎,中口岳,宮田裕記,的場早紀,Home
7,,齋藤貴紀,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,5,0,1,2,5.0,0,0.0,0.0,-,926,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,千葉ZELVA,クボタスピアーズ,上田日登,,3,1,4,Win,95,94,108,16:00,17:57,0,高橋憲太郎,中口岳,宮田裕記,的場早紀,Home
8,,村松俊輔,4,■,■,■,■,,62,32,5,51.6,8.00,28,14,3,50.0,1,0.25,13,0,1,1,0.0,0,0.0,0.0,-,926,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,千葉ZELVA,クボタスピアーズ,上田日登,,3,1,4,Win,95,94,108,16:00,17:57,0,高橋憲太郎,中口岳,宮田裕記,的場早紀,Home
11,,福澤直己,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,926,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,千葉ZELVA,クボタスピアーズ,上田日登,,3,1,4,Win,95,94,108,16:00,17:57,0,高橋憲太郎,中口岳,宮田裕記,的場早紀,Home
12,,大町和幸,4,■,■,■,■,,20,6,1,30.0,1.50,0,0,0,-,1,0.25,17,0,1,6,7.4,18,9.0,4.0,61.1,926,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,千葉ZELVA,クボタスピアーズ,上田日登,,3,1,4,Win,95,94,108,16:00,17:57,0,高橋憲太郎,中口岳,宮田裕記,的場早紀,Home
14,,紀之定俊輔,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,926,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,千葉ZELVA,クボタスピアーズ,上田日登,,3,1,4,Win,95,94,108,16:00,17:57,0,高橋憲太郎,中口岳,宮田裕記,的場早紀,Home
18,,高田晋作,4,□,□,□,□,,4,4,0,100.0,1.00,0,0,0,-,0,-,0,0,0,0,-,11,6.0,5.0,77.3,926,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,千葉ZELVA,クボタスピアーズ,上田日登,,3,1,4,Win,95,94,108,16:00,17:57,0,高橋憲太郎,中口岳,宮田裕記,的場早紀,Home
20,,杉﨑大和,4,■,■,■,■,,32,9,3,28.1,2.25,6,1,2,16.7,1,0.25,15,2,3,3,13.3,37,20.0,12.0,70.3,926,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,千葉ZELVA,クボタスピアーズ,上田日登,,3,1,4,Win,95,94,108,16:00,17:57,0,高橋憲太郎,中口岳,宮田裕記,的場早紀,Home
21,,上田日登,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,926,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,千葉ZELVA,クボタスピアーズ,上田日登,,3,1,4,Win,95,94,108,16:00,17:57,0,高橋憲太郎,中口岳,宮田裕記,的場早紀,Home
23,,羽富琉偉,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,926,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,千葉ZELVA,クボタスピアーズ,上田日登,,3,1,4,Win,95,94,108,16:00,17:57,0,高橋憲太郎,中口岳,宮田裕記,的場早紀,Home
1,,鎌苅翔,4,■,■,■,■,,28,11,2,39.3,2.75,0,0,0,-,2,0.50,13,0,0,0,0.0,1,1.0,0.0,100.0,926,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,クボタスピアーズ,千葉ZELVA,川田匠,荒枝和紀,1,3,4,Lose,94,95,108,16:00,17:57,0,高橋憲太郎,中口岳,宮田裕記,的場早紀,Away
2,,赤松圭介,3,■,■,□,,,18,5,2,27.8,1.67,4,1,1,25.0,0,-,8,1,2,3,15.6,0,0.0,0.0,-,926,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,クボタスピアーズ,千葉ZELVA,川田匠,荒枝和紀,1,3,4,Lose,94,95,108,16:00,17:57,0,高橋憲太郎,中口岳,宮田裕記,的場早紀,Away
3,L,早瀬川雄也,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,27,11.0,10.0,59.3,926,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,クボタスピアーズ,千葉ZELVA,川田匠,荒枝和紀,1,3,4,Lose,94,95,108,16:00,17:57,0,高橋憲太郎,中口岳,宮田裕記,的場早紀,Away
4,,岡崎誠,4,■,■,■,■,,31,11,3,35.5,2.75,1,0,0,0.0,0,-,17,1,4,4,5.9,12,4.0,3.0,45.8,926,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,クボタスピアーズ,千葉ZELVA,川田匠,荒枝和紀,1,3,4,Lose,94,95,108,16:00,17:57,0,高橋憲太郎,中口岳,宮田裕記,的場早紀,Away
5,,丸一達也,3,■,■,■,,,13,5,2,38.5,1.67,0,0,0,-,0,-,9,0,1,0,-2.8,1,1.0,0.0,100.0,926,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,クボタスピアーズ,千葉ZELVA,川田匠,荒枝和紀,1,3,4,Lose,94,95,108,16:00,17:57,0,高橋憲太郎,中口岳,宮田裕記,的場早紀,Away
6,,阪根彩斗,3,,□,■,■,,18,9,1,50.0,3.00,3,1,0,33.3,1,0.33,13,0,0,3,5.8,4,2.0,0.0,50.0,926,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,クボタスピアーズ,千葉ZELVA,川田匠,荒枝和紀,1,3,4,Lose,94,95,108,16:00,17:57,0,高橋憲太郎,中口岳,宮田裕記,的場早紀,Away
7,,蓑田蓮,4,□,■,■,■,,0,0,0,-,-,0,0,0,-,2,0.50,10,0,1,0,-2.5,0,0.0,0.0,-,926,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,クボタスピアーズ,千葉ZELVA,川田匠,荒枝和紀,1,3,4,Lose,94,95,108,16:00,17:57,0,高橋憲太郎,中口岳,宮田裕記,的場早紀,Away
8,,野口拓朗,4,■,■,■,■,,28,12,1,42.9,3.00,0,0,0,-,2,0.50,11,0,0,2,4.5,31,19.0,4.0,67.7,926,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,クボタスピアーズ,千葉ZELVA,川田匠,荒枝和紀,1,3,4,Lose,94,95,108,16:00,17:57,0,高橋憲太郎,中口岳,宮田裕記,的場早紀,Away
9,,田中誠,2,■,,,□,,1,1,0,100.0,0.50,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-,926,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,クボタスピアーズ,千葉ZELVA,川田匠,荒枝和紀,1,3,4,Lose,94,95,108,16:00,17:57,0,高橋憲太郎,中口岳,宮田裕記,的場早紀,Away
10,L,寺田晃聖,2,〇,〇,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,0.0,0.0,0.0,926,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,クボタスピアーズ,千葉ZELVA,川田匠,荒枝和紀,1,3,4,Lose,94,95,108,16:00,17:57,0,高橋憲太郎,中口岳,宮田裕記,的場早紀,Away
12,,籠樹,2,,,□,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,926,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,クボタスピアーズ,千葉ZELVA,川田匠,荒枝和紀,1,3,4,Lose,94,95,108,16:00,17:57,0,高橋憲太郎,中口岳,宮田裕記,的場早紀,Away
14,,守山巧,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,926,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,クボタスピアーズ,千葉ZELVA,川田匠,荒枝和紀,1,3,4,Lose,94,95,108,16:00,17:57,0,高橋憲太郎,中口岳,宮田裕記,的場早紀,Away
16,,谷口裕太郎,2,,,□,■,,7,2,0,28.6,1.00,0,0,0,-,0,-,7,0,0,0,0.0,3,2.0,1.0,83.3,926,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,クボタスピアーズ,千葉ZELVA,川田匠,荒枝和紀,1,3,4,Lose,94,95,108,16:00,17:57,0,高橋憲太郎,中口岳,宮田裕記,的場早紀,Away
17,,田中伸哉,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,926,2021-01-16,2021,01,16,奈良県,西部生涯スポーツセンター体育館,クボタスピアーズ,千葉ZELVA,川田匠,荒枝和紀,1,3,4,Lose,94,95,108,16:00,17:57,0,高橋憲太郎,中口岳,宮田裕記,的場早紀,Away
1,,渡邊徹,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,920,2021-01-17,2021,01,17,奈良県,西部生涯スポーツセンター体育館,奈良ドリーマーズ,クボタスピアーズ,言上真一,丹下雅行,0,3,3,Lose,65,79,79,12:00,13:25,0,高橋憲太郎,上村英紀,宮田裕記,田中清,Home
2,,言上真一,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,920,2021-01-17,2021,01,17,奈良県,西部生涯スポーツセンター体育館,奈良ドリーマーズ,クボタスピアーズ,言上真一,丹下雅行,0,3,3,Lose,65,79,79,12:00,13:25,0,高橋憲太郎,上村英紀,宮田裕記,田中清,Home
4,,下町浩二,3,■,■,■,,,7,3,1,42.9,1.00,0,0,0,-,1,0.33,15,0,0,4,6.7,0,0.0,0.0,-,920,2021-01-17,2021,01,17,奈良県,西部生涯スポーツセンター体育館,奈良ドリーマーズ,クボタスピアーズ,言上真一,丹下雅行,0,3,3,Lose,65,79,79,12:00,13:25,0,高橋憲太郎,上村英紀,宮田裕記,田中清,Home
6,,中山雄介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,920,2021-01-17,2021,01,17,奈良県,西部生涯スポーツセンター体育館,奈良ドリーマーズ,クボタスピアーズ,言上真一,丹下雅行,0,3,3,Lose,65,79,79,12:00,13:25,0,高橋憲太郎,上村英紀,宮田裕記,田中清,Home
7,,有津翔太,3,■,■,■,,,17,8,1,47.1,2.67,0,0,0,-,2,0.67,9,0,1,1,0.0,0,0.0,0.0,-,920,2021-01-17,2021,01,17,奈良県,西部生涯スポーツセンター体育館,奈良ドリーマーズ,クボタスピアーズ,言上真一,丹下雅行,0,3,3,Lose,65,79,79,12:00,13:25,0,高橋憲太郎,上村英紀,宮田裕記,田中清,Home
9,,高橋和希,3,■,■,■,,,3,1,0,33.3,0.33,0,0,0,-,0,-,8,0,1,2,3.1,3,0.0,2.0,33.3,920,2021-01-17,2021,01,17,奈良県,西部生涯スポーツセンター体育館,奈良ドリーマーズ,クボタスピアーズ,言上真一,丹下雅行,0,3,3,Lose,65,79,79,12:00,13:25,0,高橋憲太郎,上村英紀,宮田裕記,田中清,Home
12,,川村幸司,3,■,■,■,,,17,7,2,41.2,2.33,2,0,0,0.0,0,-,9,0,1,1,0.0,27,10.0,9.0,53.7,920,2021-01-17,2021,01,17,奈良県,西部生涯スポーツセンター体育館,奈良ドリーマーズ,クボタスピアーズ,言上真一,丹下雅行,0,3,3,Lose,65,79,79,12:00,13:25,0,高橋憲太郎,上村英紀,宮田裕記,田中清,Home
14,L,杉谷祐磨,1,,〇,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,920,2021-01-17,2021,01,17,奈良県,西部生涯スポーツセンター体育館,奈良ドリーマーズ,クボタスピアーズ,言上真一,丹下雅行,0,3,3,Lose,65,79,79,12:00,13:25,0,高橋憲太郎,上村英紀,宮田裕記,田中清,Home
15,,上竣,3,■,■,■,,,31,17,1,54.8,5.67,17,9,1,52.9,1,0.33,12,1,4,6,12.5,0,0.0,0.0,-,920,2021-01-17,2021,01,17,奈良県,西部生涯スポーツセンター体育館,奈良ドリーマーズ,クボタスピアーズ,言上真一,丹下雅行,0,3,3,Lose,65,79,79,12:00,13:25,0,高橋憲太郎,上村英紀,宮田裕記,田中清,Home
16,,片野坂拓人,3,■,■,■,,,27,7,5,25.9,2.33,4,1,0,25.0,0,-,12,0,2,6,8.3,17,9.0,5.0,67.6,920,2021-01-17,2021,01,17,奈良県,西部生涯スポーツセンター体育館,奈良ドリーマーズ,クボタスピアーズ,言上真一,丹下雅行,0,3,3,Lose,65,79,79,12:00,13:25,0,高橋憲太郎,上村英紀,宮田裕記,田中清,Home
17,,碩幸輝,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,920,2021-01-17,2021,01,17,奈良県,西部生涯スポーツセンター体育館,奈良ドリーマーズ,クボタスピアーズ,言上真一,丹下雅行,0,3,3,Lose,65,79,79,12:00,13:25,0,高橋憲太郎,上村英紀,宮田裕記,田中清,Home
18,,南本大貴,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,920,2021-01-17,2021,01,17,奈良県,西部生涯スポーツセンター体育館,奈良ドリーマーズ,クボタスピアーズ,言上真一,丹下雅行,0,3,3,Lose,65,79,79,12:00,13:25,0,高橋憲太郎,上村英紀,宮田裕記,田中清,Home
19,L,石渡瑛法,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,21,10.0,8.0,66.7,920,2021-01-17,2021,01,17,奈良県,西部生涯スポーツセンター体育館,奈良ドリーマーズ,クボタスピアーズ,言上真一,丹下雅行,0,3,3,Lose,65,79,79,12:00,13:25,0,高橋憲太郎,上村英紀,宮田裕記,田中清,Home
1,,鎌苅翔,3,■,■,■,,,18,8,0,44.4,2.67,0,0,0,-,5,1.67,9,0,0,0,0.0,0,0.0,0.0,-,920,2021-01-17,2021,01,17,奈良県,西部生涯スポーツセンター体育館,クボタスピアーズ,奈良ドリーマーズ,,川田匠,3,0,3,Win,79,65,79,12:00,13:25,0,高橋憲太郎,上村英紀,宮田裕記,田中清,Away
2,,赤松圭介,3,■,■,■,,,34,17,2,50.0,5.67,14,5,1,35.7,0,-,10,2,0,5,32.5,0,0.0,0.0,-,920,2021-01-17,2021,01,17,奈良県,西部生涯スポーツセンター体育館,クボタスピアーズ,奈良ドリーマーズ,,川田匠,3,0,3,Win,79,65,79,12:00,13:25,0,高橋憲太郎,上村英紀,宮田裕記,田中清,Away
